Year,player,College,POS_GP,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2024,Ricky Pearsall,florida,WR,WR,73,189,9.25,30.88,NA,4.41,17,42,129,4.05,6.64,NA,4428209
2024,Michael Penix,washington,QB,QB,74.25,216,10.5,33.63,NA,4.58,NA,36.5,125,NA,NA,NA,NA
2024,Andru Phillips,kentucky,DB,CB,70.75,190,8.75,31.25,NA,4.48,16,42,135,4.29,6.98,NA,4431321
2024,Prince Pines,tulane (la),OL,OG,76.5,329,9.13,32.88,NA,5.34,23,30,NA,NA,NA,NA,NA
2024,JaLynn Polk,washington,WR,WR,73.38,203,9.75,31.75,NA,4.52,NA,37.5,129,NA,NA,NA,NA
2024,Jackson Powers-Johnson,oregon,OL,C,75.38,328,9.88,32.25,NA,NA,30,32,104,NA,NA,NA,4875295
2024,Michael Pratt,tulane (la),QB,QB,74.5,217,9.25,30.75,NA,NA,NA,36,114,4.23,7.2,NA,4685039
2024,Deantre Prince,mississippi,DB,CB,72,183,8.5,30.75,NA,4.38,12,34.5,125,NA,7.46,NA,4428283
2024,Nehemiah Pritchett,auburn,DB,CB,72.13,190,8.38,31.63,NA,4.36,NA,34.5,119,4.26,7.09,NA,4567222
2024,Josh Proctor,ohio state,DB,FS,73.5,209,8.75,32,NA,4.55,NA,32.5,121,4.32,7.07,NA,4361344
2024,Dominick Puni,kansas,OL,OG,77.13,313,10.13,33.38,NA,5.35,26,30,107,4.4,7.47,NA,5092959
2024,Ennis Rakestraw,missouri,DB,CB,71.38,183,8.5,32,NA,4.51,13,NA,120,4.38,NA,NA,NA
2024,Keith Randolph,illinois,DL,DT,75.5,296,9.88,32.75,NA,5.15,21,28.5,105,4.81,7.75,NA,NA
2024,Spencer Rattler,south carolina,QB,QB,72.25,211,9.88,31,NA,4.95,NA,32,108,4.37,7.21,NA,4426339
2024,Andrew Raym,oklahoma,OL,C,76,314,10,32.5,NA,5.42,NA,24.5,95,NA,NA,NA,4429030
2024,Austin Reed,western kentucky,QB,QB,73.5,220,9.88,30.13,NA,4.82,NA,NA,NA,NA,NA,NA,4368343
2024,Tip Reiman,illinois,TE,TE,76.88,271,10.5,32.88,NA,4.64,28,33.5,121,4.26,7.02,NA,4696700
2024,Brenden Rice,southern california,WR,WR,74.38,208,9.63,33,NA,4.5,13,36.5,119,4.45,6.95,NA,4686781
2024,Decamerion Richardson,mississippi state,DB,CB,74.25,188,8.88,32.38,NA,4.34,8,35,128,4.26,6.96,NA,4605498
2024,Demani Richardson,texas a&m,DB,SS,72.5,210,9.88,32,NA,4.6,NA,31,116,4.4,7.18,NA,4426926
2024,Chop Robinson,penn state,DL,DE,74.88,254,9.13,32.5,NA,4.48,NA,34.5,128,4.25,NA,NA,NA
2024,Darius Robinson,missouri,DL,DT,77.13,285,10.63,34.5,NA,4.95,21,35,111,4.76,7.87,NA,4569480
2024,Keilan Robinson,texas,RB,RB,68.38,191,9.63,30.63,NA,4.42,20,33,125,4.3,NA,NA,4567095
2024,Layden Robinson,texas a&m,OL,OG,75.5,302,10.5,34.63,NA,5.09,NA,26.5,111,4.75,7.75,NA,4428368
2024,Tayvion Robinson,kentucky,WR,WR,70.5,191,9.25,31,NA,4.76,13,32,117,4.56,7.02,NA,4428367
2024,Justin Rogers,auburn,DL,DT,74.5,322,10.13,33,NA,5.55,21,24.5,99,4.87,8.17,NA,4692185
2024,Christian Roland-Wallace,southern california,DB,CB,71.5,201,9,32.5,NA,4.64,17,37.5,119,4.52,7.16,NA,4428383
2024,Marcus Rosemy-Jacksaint,georgia,WR,WR,73.13,195,10,33,NA,4.84,11,35,119,4.45,7.35,NA,4695252
2024,Roger Rosengarten,washington,OL,OT,77.38,308,9.63,33.5,NA,4.92,20,30,113,4.6,NA,NA,4430876
2024,Walter Rouse,oklahoma,OL,OT,77.75,313,10.13,35.13,NA,5.28,NA,33,110,4.83,7.89,NA,4428394
2024,Mike Sainristil,michigan,DB,CB,69.38,182,8.5,30.88,NA,4.47,14,40,131,4.01,6.99,NA,4428414
2024,Andre Sam,louisiana state,DB,FS,70.88,191,9.25,30,NA,4.59,14,36,123,4.32,7.03,NA,4250510
2024,Nick Samac,michigan state,OL,C,76,307,9.75,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,JaTavion Sanders,texas,TE,TE,75.88,245,10.13,32.88,NA,4.69,8,30,114,4.32,NA,NA,NA
2024,Cody Schrader,missouri,RB,RB,68.5,202,9.13,28.13,NA,4.61,20,33,106,4.46,7.38,NA,4391845
2024,Will Shipley,clemson,RB,RB,71,206,9.63,30.25,NA,4.46,16,38.5,122,4.1,6.88,NA,4431545
2024,Jaden Shirden,monmouth (nj),RB,RB,68,187,9.25,28.75,NA,4.45,NA,34.5,117,NA,NA,NA,NA
2024,Jaylin Simpson,auburn,DB,FS,71.63,179,9.88,32.38,NA,4.45,NA,39.5,NA,4.55,7.03,NA,4567225
2024,Ben Sinnott,kansas state,TE,TE,75.88,250,9.5,32.38,NA,4.68,NA,40,126,4.23,6.82,NA,4690923
2024,Kedon Slovis,brigham young,QB,QB,74.5,223,9.88,31.13,NA,4.55,NA,30,118,NA,NA,NA,4428512
2024,Ainias Smith,texas a&m,WR,WR,69.38,190,8.5,29,NA,4.56,21,NA,NA,4.26,6.84,NA,4428532
2024,Maason Smith,louisiana state,DL,DT,77.13,306,8.5,35,NA,5.01,21,31,108,4.69,7.62,NA,4431567
2024,Tykee Smith,georgia,DB,FS,70,202,9.25,31.63,NA,4.46,16,36,120,4.33,7.01,NA,4428522
2024,Chau Smith-Wade,washington state,DB,CB,69.75,184,9.13,30.25,NA,4.54,18,34.5,125,4.32,7.05,NA,4697636
2024,Javon Solomon,troy (al),LB,OLB,72.88,246,10.75,33.88,NA,4.72,23,37,119,4.39,7.27,NA,4428548
2024,Brevyn Spann-Ford,minnesota,TE,TE,78.5,260,10.25,33.38,NA,4.77,18,31.5,116,4.51,7.38,NA,4360967
2024,Tarheeb Still,maryland,DB,CB,71.63,189,9.13,29.63,NA,4.52,NA,38,120,4.19,NA,NA,4432571
2024,Cade Stover,ohio state,TE,TE,75.88,247,9.75,32.75,NA,4.65,NA,34.5,117,4.45,NA,NA,4426496
2024,Kingsley Suamataia,brigham young,OL,OT,76.63,332,10.63,34.25,NA,5.04,31,28,110,NA,NA,NA,NA
2024,Jalen Sundell,north dakota state,OL,C,77,301,9.5,33.13,NA,5.19,26,30.5,105,4.58,7.63,NA,NA
2024,TVondre Sweat,texas,DL,DT,76.5,366,10.13,33.25,NA,5.27,NA,26,98,NA,NA,NA,NA
2024,TJ Tampa,iowa state,DB,CB,72.88,194,9.63,32.5,NA,4.59,NA,NA,NA,4.07,6.97,NA,4575483
2024,Leonard Taylor,miami (fl),DL,DT,75.5,303,9.75,33.88,NA,5.12,NA,30,109,4.71,7.81,NA,NA
2024,Dadrion Taylor-Demerson,texas tech,DB,FS,70.38,197,9.63,30.88,NA,4.41,NA,38,123,4.39,7,NA,NA
2024,Brian Thomas,louisiana state,WR,WR,74.88,209,9.75,32.75,NA,4.33,11,38.5,126,NA,NA,NA,NA
2024,Nathan Thomas,louisiana-lafayette,OL,OT,77,332,10.75,33.75,NA,5.19,24,25,107,4.65,8.01,NA,NA
2024,Xavier Thomas,clemson,DL,DE,74.25,244,9.13,32.88,NA,4.62,26,32.5,120,NA,NA,NA,4360304
2024,Jamari Thrash,louisville,WR,WR,71.75,188,8.63,31,NA,4.46,NA,34,120,NA,7.16,NA,4428678
2024,Ro Torrence,arizona state,DB,CB,74.88,208,8.5,34.13,NA,4.7,12,32.5,118,4.61,7.41,NA,4880420
2024,Tyrone Tracy,purdue,RB,RB,71.13,209,9.13,31.75,NA,4.48,20,40,124,4.06,6.81,NA,NA
2024,Jordan Travis,florida state,QB,QB,73.13,203,9,31.38,NA,NA,NA,NA,NA,NA,NA,NA,4360799
2024,Bralen Trice,washington,DL,DE,75.5,259,9,32.5,NA,4.72,20,32,115,4.19,7.2,NA,4428713
2024,Jeremiah Trotter,clemson,LB,ILB,72,228,9.25,31.5,NA,NA,21,NA,NA,4.4,7.13,NA,NA
2024,Zion Tupuola-Fetui,washington,DL,DE,74.75,255,10.63,33.38,NA,NA,NA,NA,NA,NA,NA,NA,4361105
2024,Charles Turner,louisiana state,OL,C,75.63,303,9.38,34,NA,NA,22,31,109,4.62,7.88,NA,4568014
2024,Dallas Turner,alabama,LB,OLB,74.75,247,9.88,34.38,NA,4.46,20,40.5,127,NA,NA,NA,4565190
2024,David Ugwoegbu,houston,DL,DE,75.88,243,10.25,33.75,NA,4.87,21,31.5,116,4.71,7.56,NA,4430618
2024,Edefuan Ulofoshio,washington,LB,ILB,72.5,236,9.25,32.88,NA,4.56,21,39.5,128,4.33,7.69,NA,4374280
2024,Sione Vaki,utah,DB,SS,71.13,210,8.63,29.13,NA,4.62,20,39.5,125,4.28,7.16,NA,4912274
2024,Sedrick Van Pran-Granger,georgia,OL,C,76.13,298,9.5,31.38,NA,5.2,22,NA,NA,4.82,7.46,NA,NA
2024,Devaughn Vele,utah,WR,WR,76,203,9.75,33.5,NA,4.47,11,36,126,4.33,7.02,NA,4569559
2024,Jared Verse,florida state,DL,DE,75.88,254,9.88,33.5,NA,4.58,31,35,127,4.44,7.31,NA,4578085
2024,Kimani Vidal,troy (al),RB,RB,67.88,213,9.38,30.38,NA,4.46,18,37.5,120,4.15,7.01,NA,4430968
2024,Devontez Walker,north carolina,WR,WR,73.5,193,9.13,33.25,NA,4.36,NA,40.5,134,4.3,NA,NA,4696882
2024,Caedan Wallace,penn state,OL,OT,76.88,314,10.75,34,NA,5.15,NA,31,116,4.96,7.73,NA,NA
2024,Josh Wallace,michigan,DB,CB,71.13,185,8.88,31.38,NA,4.69,13,34.5,120,4.35,7.03,NA,4572371
2024,Trevin Wallace,kentucky,LB,OLB,73.13,237,9.13,32.63,NA,4.51,20,37.5,127,NA,NA,NA,4683815
2024,Malik Washington,virginia,WR,WR,68.5,191,9.25,30.38,NA,4.47,19,42.5,126,4.26,6.87,NA,4569603
2024,Tahj Washington,southern california,WR,WR,69.75,174,8.38,29.13,NA,4.58,NA,35,122,4.22,6.84,NA,4567506
2024,Nathaniel Watson,mississippi state,LB,ILB,74.25,233,9.88,32.88,NA,4.63,16,31,111,4.44,7.34,NA,4362895
2024,Eric Watts,connecticut,DL,DE,77.63,274,9.75,35.75,NA,4.67,21,36.5,117,4.73,7.59,NA,4569016
2024,Ryan Watts,texas,DB,FS,74.88,208,9.38,34.5,NA,4.53,10,40.5,125,4.13,6.82,NA,4685092
2024,Xavier Weaver,colorado,WR,WR,72.25,169,8.88,31.13,NA,4.49,NA,37,127,4.3,7,NA,4428811
2024,Jack Westover,washington,TE,TE,74.63,243,9.13,32.13,NA,NA,NA,NA,NA,4.38,7.08,NA,4361100
2024,Jordan Whittington,texas,WR,WR,72.63,205,10,30.38,NA,NA,18,NA,NA,NA,NA,NA,4569382
2024,Nate Wiggins,clemson,DB,CB,73.38,173,9,30.5,NA,4.28,NA,36,127,NA,NA,NA,NA
2024,Jared Wiley,texas christian,TE,TE,78.13,249,9.5,33.25,NA,4.62,NA,37,118,4.52,7.19,NA,4430723
2024,Michael Wiley,arizona,RB,RB,70.5,210,9.25,30,NA,4.51,NA,33.5,119,4.43,7.14,NA,4569156
2024,Caleb Williams,southern california,QB,QB,73.13,214,9.75,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Evan Williams,oregon,DB,SS,71.25,200,10.13,30.13,NA,4.6,18,40.5,126,4.08,7.1,NA,4428863
2024,Isaiah Williams,illinois,WR,WR,69.25,182,9.13,30.13,NA,4.63,17,38,123,4.11,6.75,NA,4569371
2024,James Williams,miami (fl),DB,SS,76.25,231,9.5,33.63,NA,4.65,NA,30,117,NA,NA,NA,NA
2024,Miyan Williams,ohio state,RB,RB,68.5,229,9,28.63,NA,NA,22,NA,NA,NA,NA,NA,4432637
2024,Johnny Wilson,florida state,WR,WR,78.38,231,10,35.38,NA,4.52,NA,37,128,NA,NA,NA,4686104
2024,Payton Wilson,north carolina state,LB,OLB,75.88,233,9,30.5,NA,4.43,NA,34.5,119,4.2,6.85,NA,4361652
2024,Roman Wilson,michigan,WR,WR,70.75,185,9.38,30.38,NA,4.39,12,NA,NA,4.07,6.89,NA,4431492
2024,Mekhi Wingo,louisiana state,DL,DT,72.25,284,9.25,32,NA,4.85,25,31.5,109,4.45,7.33,NA,NA
2024,Xavier Worthy,texas,WR,WR,71.25,165,8.75,31.13,NA,4.21,NA,41,131,NA,NA,NA,4683062
2024,Jaylen Wright,tennessee,RB,RB,70.5,210,9.38,31.5,NA,4.38,NA,38,134,NA,NA,NA,4682745
2024,Zak Zinter,michigan,OL,OG,77.88,309,9.38,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Israel Abanikanda,pittsburgh,RB,RB,70.13,216,8.25,32,NA,NA,NA,NA,NA,NA,NA,NA,4429202
2023,Yasir Abdullah,louisville,LB,OLB,72.63,237,9.25,32.38,NA,4.47,NA,36.5,129,NA,NA,NA,4360807
2023,Devon Achane,texas a&m,RB,RB,68.5,188,8.5,29,NA,4.32,NA,33,NA,NA,NA,NA,4429160
2023,Jordan Addison,southern california,WR,WR,71.13,173,8.75,30.88,NA,4.49,NA,34,122,4.19,7.05,NA,4429205
2023,Adetomiwa Adebawore,northwestern,DL,DE,73.63,282,10.5,33.88,NA,4.49,27,37.5,125,4.26,7.13,NA,4427635
2023,Alan Ali,texas christian,OL,C,76.25,301,9.5,32.88,NA,NA,NA,26.5,NA,NA,NA,NA,NA
2023,Davis Allen,clemson,TE,TE,77.88,246,10,32.25,NA,4.84,NA,38.5,125,4.45,7.31,NA,4426553
2023,MJ Anderson,iowa state,DL,DE,74.13,273,9.25,33.75,NA,5.05,NA,33,113,4.69,7.78,NA,4426572
2023,Will Anderson,alabama,DL,DE,75.5,253,9.88,33.88,NA,4.6,NA,NA,NA,NA,NA,NA,NA
2023,Jake Andrews,troy (al),OL,C,74.75,305,10,32.88,NA,5.15,29,26,102,4.73,7.77,NA,NA
2023,Felix Anudike-Uzomah,kansas state,DL,DE,75.13,255,9.63,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Malaesala Aumavae-Laulu,oregon,OL,OT,77.5,317,10.5,34.5,NA,5.23,18,28.5,106,4.75,NA,NA,NA
2023,Alex Austin,oregon state,DB,CB,73,196,8.5,31.88,NA,4.55,NA,33,122,4.33,7.06,NA,4426599
2023,Steve Avila,texas christian,OL,OG,75.5,332,9.25,33,NA,5.21,28,29.5,98,4.74,NA,NA,NA
2023,Tyson Bagent,shepherd (wv),QB,QB,75.13,213,9.5,30.13,NA,4.79,NA,36,120,4.36,NA,NA,NA
2023,Henry Bainivalu,washington,OL,OG,77.75,306,10.75,34,NA,5.5,NA,28,101,4.97,NA,NA,NA
2023,Habakkuk Baldonado,pittsburgh,DL,DE,76.25,251,10.5,33,NA,4.78,21,35,120,4.44,NA,NA,4373335
2023,Deonte Banks,maryland,DB,CB,72.13,197,9.38,31.38,NA,4.35,NA,42,136,NA,NA,NA,4428328
2023,Jeremy Banks,tennessee,LB,OLB,72.75,232,9.5,32,NA,4.53,25,37.5,127,4.38,NA,NA,4369844
2023,Micah Baskerville,louisiana state,LB,OLB,72.5,221,9.63,31.25,NA,NA,NA,31,115,NA,NA,NA,4362631
2023,TJ Bass,oregon,OL,OG,76.38,321,9.25,32.38,NA,5.48,NA,28.5,109,NA,NA,NA,NA
2023,Jordan Battle,alabama,DB,SS,73,209,8.5,32,NA,4.55,17,29.5,114,4.37,7.31,NA,4567098
2023,Robert Beal,georgia,LB,OLB,75.75,247,10.13,34.63,NA,4.44,14,30,123,4.42,7.26,NA,NA
2023,Ronnie Bell,michigan,WR,WR,71.63,191,9.5,31,NA,4.54,14,38.5,120,4.15,6.62,NA,4372063
2023,Jakorian Bennett,maryland,DB,CB,70.63,188,9.13,31.88,NA,4.3,13,40.5,133,NA,NA,NA,4686911
2023,Stetson Bennett,georgia,QB,QB,71.38,192,10,28.88,NA,4.67,NA,33.5,118,4.2,NA,NA,4259553
2023,Keeanu Benton,wisconsin,DL,DT,75.75,309,9.75,33.88,NA,5.08,25,29.5,111,4.65,NA,NA,4426694
2023,Matthew Bergeron,syracuse,OL,OT,77.25,318,9.5,33.75,NA,NA,NA,30.5,103,4.66,7.38,NA,NA
2023,Tank Bigsby,auburn,RB,RB,71.63,215,9.5,32,NA,4.56,21,32.5,119,NA,NA,NA,4429013
2023,Mekhi Blackmon,southern california,DB,CB,71,178,9.25,31,NA,4.47,11,36,125,NA,NA,NA,4360677
2023,Jake Bobo,ucla,TE,TE,76,206,10,32.25,NA,4.99,NA,36,117,4.4,7.09,NA,4360405
2023,Earl Bostick,kansas,OL,OT,77.75,309,9.5,34.13,NA,5.05,NA,31,111,NA,NA,NA,4241317
2023,Kayshon Boutte,louisiana state,WR,WR,71.25,195,9.5,31.38,NA,4.5,NA,29,118,4.25,NA,NA,4429022
2023,Lance Boykin,coastal carolina (sc),DB,CB,74.38,198,9.75,32.38,NA,4.72,13,30.5,124,4.39,NA,NA,4361584
2023,Anthony Bradford,louisiana state,OL,OG,76,332,9.5,33.5,NA,5.08,34,30,106,4.8,NA,NA,NA
2023,Brian Branch,alabama,DB,FS,71.63,190,9.5,30.75,NA,4.58,14,34.5,125,4.45,NA,NA,4692025
2023,Julius Brents,kansas state,DB,CB,74.75,198,9.63,34,NA,4.53,NA,41.5,138,4.05,NA,NA,4360488
2023,Bryan Bresee,clemson,DL,DT,77.5,302,10.25,32.5,NA,4.86,22,29,NA,4.38,7.41,NA,4428988
2023,Nick Broeker,mississippi,OL,OG,76.38,305,9.75,32.5,NA,5.27,NA,NA,NA,4.7,NA,NA,NA
2023,Jalen Brooks,south carolina,WR,WR,73,200,9.5,34.13,NA,4.69,15,35,130,4.31,7.23,NA,4692835
2023,Myles Brooks,louisiana tech,DB,CB,72.75,201,9.5,30.75,NA,4.51,NA,35,121,4.51,7.27,NA,4578845
2023,Cameron Brown,ohio state,DB,CB,72,199,9,31,NA,4.57,10,35.5,115,4.59,7.12,NA,4361345
2023,Chase Brown,illinois,RB,RB,69.5,209,10,31,NA,4.43,25,40,127,NA,NA,NA,4362238
2023,JiAyir Brown,penn state,DB,SS,71.38,203,10.13,31.25,NA,4.65,18,32.5,119,4.21,NA,NA,NA
2023,Sydney Brown,illinois,DB,SS,69.75,211,10.25,31.5,NA,4.47,23,40.5,130,NA,NA,NA,4360386
2023,Jason Brownlee,southern mississippi,WR,WR,74,198,9.75,33.75,NA,4.59,16,39.5,131,4.32,6.91,NA,4689988
2023,Arquon Bush,cincinnati,DB,CB,71.88,187,9.25,29.88,NA,4.54,11,33.5,115,4.45,7.32,NA,4360067
2023,Jack Campbell,iowa,LB,ILB,76.63,249,10.25,31.88,NA,4.65,NA,37.5,128,4.24,NA,NA,4569465
2023,Andre Carter,army,DL,DE,78.5,256,9.38,33.38,NA,4.93,11,30,109,4.36,6.97,NA,4362229
2023,Jalen Carter,georgia,DL,DT,75,323,10.25,33.5,NA,NA,NA,NA,NA,NA,NA,NA,4685759
2023,Zach Charbonnet,ucla,RB,RB,72.38,222,9.88,32,NA,4.53,18,37,122,4.46,7.16,NA,4426385
2023,Jerrod Clark,coastal carolina (sc),DL,DT,75.63,337,9.75,33.75,NA,5.25,NA,27.5,102,4.83,NA,NA,NA
2023,KeiTrel Clark,louisville,DB,CB,70.25,181,8.25,29.63,NA,4.42,NA,34.5,122,4.21,NA,NA,NA
2023,Keondre Coburn,texas,DL,DT,73.75,336,9.13,31.5,NA,5.22,24,27.5,101,4.7,7.56,NA,4362117
2023,Chamarri Conner,virginia tech,DB,FS,72,209,9,31.38,NA,4.51,20,40.5,125,4.3,6.91,NA,4361964
2023,Jacob Copeland,maryland,WR,WR,71.25,201,8.63,31.63,NA,4.42,20,33,127,4.47,NA,NA,4360233
2023,Brenton Cox,florida,DL,DE,75.88,250,9.25,33.13,NA,4.82,24,33,115,NA,NA,NA,4361776
2023,McClendon Curtis,tennessee-chattanooga,OL,OT,77.88,324,10.25,35,NA,5.24,25,26.5,105,4.97,NA,NA,NA
2023,DJ Dale,alabama,DL,DT,72.88,302,9.75,32.88,NA,5.26,NA,25.5,98,4.8,NA,NA,4567140
2023,Braeden Daniels,utah,OL,OG,75.63,307,9.38,33,NA,4.99,NA,30.5,109,4.6,NA,NA,NA
2023,Derius Davis,texas christian,WR,WR,68.38,165,8,29.25,NA,4.36,NA,NA,NA,4.38,NA,NA,4362477
2023,Trey Dean,florida,DB,SS,74.13,200,9.25,31.75,NA,4.75,25,36.5,124,4.26,6.69,NA,NA
2023,Nathaniel Dell,houston,WR,WR,68.38,165,8.63,30.5,NA,4.49,NA,NA,121,NA,NA,NA,4366031
2023,Dontay Demus,maryland,WR,WR,75.13,212,9.75,34.25,NA,4.57,NA,35.5,123,4.39,NA,NA,4372039
2023,SirVocea Dennis,pittsburgh,LB,ILB,72.5,226,10.63,32.88,NA,NA,19,NA,NA,NA,NA,NA,4429511
2023,Gervon Dexter,florida,DL,DT,77.63,310,9.5,32.25,NA,4.88,22,31,110,NA,NA,NA,4429014
2023,YaYa Diaby,louisville,DL,DE,75.38,263,10.38,33.88,NA,4.51,NA,37,120,NA,NA,NA,4686334
2023,Demario Douglas,liberty (va),WR,WR,68.25,179,8.75,30.25,NA,4.44,12,39.5,134,4.29,7.05,NA,4427095
2023,Josh Downs,north carolina,WR,WR,68.75,171,9.25,30.38,NA,4.48,NA,38.5,131,4.15,6.75,NA,4688813
2023,Grant DuBose,north carolina charlotte,WR,WR,74.38,201,9.5,31.88,NA,4.57,NA,35,125,4.32,NA,NA,4879650
2023,Max Duggan,texas christian,QB,QB,73.5,207,9.88,30.38,NA,4.52,NA,30.5,116,4.45,NA,NA,4427105
2023,Jaelyn Duncan,maryland,OL,OT,77.63,306,9.38,33,NA,5.1,NA,31.5,113,NA,NA,NA,NA
2023,Payne Durham,purdue,TE,TE,77.63,255,9.75,33.38,NA,4.87,14,34.5,117,4.51,7.15,NA,4372505
2023,Travis Dye,southern california,RB,RB,70,210,9.25,28.88,NA,4.82,16,27,107,NA,NA,NA,4360691
2023,Emil Ekiyor,alabama,OL,OG,74.5,314,9.5,33.88,NA,NA,23,NA,NA,NA,NA,NA,NA
2023,Ikenna Enechukwu,rice (tx),DL,DE,76.25,265,9.63,33.63,NA,4.7,23,31.5,120,4.64,7.58,NA,4362532
2023,Mark Evans,arkansas-pine bluff,OL,OG,74.5,303,10.38,32.38,NA,5.44,19,26.5,101,4.92,NA,NA,NA
2023,Tiyon Evans,louisville,RB,RB,69.5,225,8.5,30.38,NA,4.52,NA,30.5,NA,NA,NA,NA,4875197
2023,Zach Evans,mississippi,RB,RB,71.13,202,10.25,31.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Viliami Fehoko,san jose state,DL,DE,75.75,282,9,33,NA,4.77,24,30,100,4.73,7.32,NA,4570235
2023,Zay Flowers,boston college,WR,WR,69.25,182,9.25,29.25,NA,4.42,NA,35.5,127,NA,NA,NA,4429615
2023,Emmanuel Forbes,mississippi state,DB,CB,72.75,166,8.5,32.25,NA,4.35,NA,37.5,131,NA,NA,NA,4429767
2023,Bryce Ford-Wheaton,west virginia,WR,WR,75.75,221,9.38,33.5,NA,4.38,NA,41,129,4.15,NA,NA,NA
2023,Alex Forsyth,oregon,OL,C,75.88,303,10.25,32.75,NA,NA,29,20.5,95,NA,NA,NA,NA
2023,Isaiah Foskey,notre dame,DL,DE,77.13,264,9.88,34,NA,4.58,22,34,125,4.41,NA,NA,4426457
2023,Blake Freeland,brigham young,OL,OT,79.88,302,10,33.88,NA,4.98,25,37,120,4.71,7.34,NA,4429636
2023,Jon Gaines,ucla,OL,OG,76,303,10.13,33.63,NA,5.01,19,32.5,114,4.45,NA,NA,4367199
2023,Connor Galvin,baylor,OL,OT,78.63,299,9,32.38,NA,5.48,29,30.5,104,4.92,NA,NA,4373028
2023,Mekhi Garner,louisiana state,DB,CB,74,212,10.13,32.25,NA,4.55,NA,38,128,NA,NA,NA,4570294
2023,Ali Gaye,louisiana state,DL,DE,78,263,9.5,34.25,NA,NA,NA,NA,NA,NA,NA,NA,4243321
2023,Jahmyr Gibbs,alabama,RB,RB,69.13,199,9.25,30.5,NA,4.36,NA,33.5,NA,NA,NA,NA,4429795
2023,Noah Gindorff,north dakota state,TE,TE,78,263,10,33.13,NA,NA,16,NA,NA,NA,NA,NA,NA
2023,Christian Gonzalez,oregon,DB,CB,73.38,197,9.5,32,NA,4.38,14,41.5,133,NA,NA,NA,4686772
2023,Richard Gouraige,florida,OL,OT,77,306,10,34,NA,NA,23,NA,NA,NA,NA,NA,NA
2023,Jalen Graham,purdue,LB,OLB,73.88,226,9.88,33,NA,4.64,18,30.5,112,4.46,7.31,NA,4570410
2023,Eric Gray,oklahoma,RB,RB,69.5,207,9.75,29.63,NA,NA,NA,37.5,118,NA,NA,NA,4570561
2023,Antoine Green,north carolina,WR,WR,73.75,199,9,32.13,NA,4.47,NA,33.5,123,4.27,NA,NA,4373266
2023,Jovaughn Gwyn,south carolina,OL,C,73.88,297,9.88,31.75,NA,5.12,34,27.5,109,4.8,7.87,NA,NA
2023,Jake Haener,frenso state (ca),QB,QB,71.63,207,9.38,29.75,NA,NA,NA,35,114,NA,NA,NA,4243322
2023,Derick Hall,auburn,LB,OLB,74.75,254,10,34.5,NA,4.55,NA,33.5,127,4.2,7.23,NA,4567226
2023,Jaren Hall,brigham young,QB,QB,72.13,207,9.5,29.75,NA,4.64,NA,NA,NA,4.19,7.06,NA,4373632
2023,Nick Hampton,appalachian state (nc),LB,OLB,74.25,236,9.5,33.63,NA,4.58,NA,35.5,120,NA,NA,NA,4360773
2023,Anton Harrison,oklahoma,OL,OG,76.38,315,9.25,31.75,NA,4.98,NA,28.5,105,NA,NA,NA,4692525
2023,Zach Harrison,ohio state,DL,DE,77.5,269,10,36.25,NA,NA,25,34.5,123,4.66,7.33,NA,4426412
2023,Jadon Haselwood,arkansas,WR,WR,74.25,215,10,31.25,NA,4.66,NA,37,123,4.31,NA,NA,4426370
2023,Ryan Hayes,michigan,OL,OT,78.38,305,10,32.5,NA,5.18,NA,30,103,4.68,7.49,NA,NA
2023,Malik Heath,mississippi,WR,WR,74.38,213,9.13,32.5,NA,4.64,NA,34,124,4.46,NA,NA,4689334
2023,DeMarcco Hellams,alabama,DB,FS,72.63,203,9,31,NA,4.57,NA,31,121,4.57,7.29,NA,4567111
2023,Daiyan Henley,washington state,LB,ILB,72.88,225,9.5,33,NA,4.54,NA,35,125,NA,NA,NA,4241597
2023,KJ Henry,clemson,DL,DE,76.25,251,10,33,NA,4.63,NA,31.5,112,NA,NA,NA,4360308
2023,Nick Herbig,wisconsin,LB,OLB,74.13,240,9.25,31.25,NA,4.65,25,34,114,4.35,7.25,NA,4429164
2023,Shaka Heyward,duke,LB,ILB,74.88,235,9.5,34,NA,4.53,22,31,116,4.4,NA,NA,4360413
2023,Ronnie Hickman,ohio state,DB,FS,72.5,209,9.38,33,NA,NA,NA,NA,NA,NA,NA,NA,4569620
2023,Elijah Higgins,stanford,WR,WR,75,239,10.5,31.75,NA,4.54,17,35,126,4.5,7.13,NA,4426844
2023,Brandon Hill,pittsburgh,DB,SS,70.38,193,9.5,30.75,NA,4.43,15,35.5,123,NA,NA,NA,4568662
2023,TreVius Hodges-Tomlinson,texas christian,DB,CB,67.63,178,8.63,29,NA,4.41,12,39,132,NA,NA,NA,NA
